,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
37,38,Oklahoma St. 9,B12,18-14,+14.92,111.8,96.8,63.3,-.045,+10.42,108.2,97.8,-1.65
38,39,Stanford 2,P12,24-13,+14.72,113.6,98.9,65.2,+.006,+6.86,108.2,101.4,+0.79
39,40,UCLA 11,P12,22-14,+14.65,112.9,98.2,65.8,+.032,+8.40,107.9,99.5,+2.63
40,41,Miami FL 2,ACC,25-13,+14.49,112.5,98.1,62.5,+.022,+7.00,107.5,100.5,-1.99
41,42,Dayton 11,A10,27-9,+14.24,109.2,95.0,63.4,+.022,+3.39,105.4,102.0,+0.07
42,43,Cincinnati 8,Amer,23-11,+14.15,108.2,94.0,59.8,-.016,+3.39,104.9,101.5,+1.69
43,44,Purdue 9,B10,21-13,+13.96,110.9,97.0,64.3,-.006,+7.45,109.0,101.6,-2.75
44,45,Oregon 8,P12,26-10,+13.88,115.2,101.3,66.6,+.119,+7.28,108.4,101.1,-2.34
45,46,Mississippi 11,SEC,21-13,+13.88,114.5,100.6,66.2,-.033,+7.10,107.3,100.2,-1.19
46,47,Boise St. 11,MWC,25-9,+13.85,111.9,98.1,62.8,+.009,+0.94,104.8,103.9,-0.31
47,48,Indiana 10,B10,20-14,+13.83,119.8,106.0,66.6,-.044,+6.92,107.8,100.9,-5.96
48,49,LSU 9,SEC,22-11,+13.76,108.9,95.1,69.3,-.043,+5.09,106.2,101.2,-4.77
49,50,St. John's 9,BE,21-12,+13.70,110.7,97.0,66.7,+.050,+8.72,109.0,100.3,-1.50
50,51,Stephen F. Austin 12,Slnd,29-5,+13.64,113.9,100.3,65.4,+.020,-5.56,102.2,107.7,+0.63
51,52,Minnesota,B10,18-15,+13.06,112.7,99.7,67.3,-.099,+6.80,107.0,100.2,-5.45
52,53,Syracuse,ACC,18-13,+12.78,107.0,94.2,65.8,-.025,+7.16,108.3,101.1,-1.73
53,54,Texas A&M 2,SEC,21-12,+12.31,109.4,97.1,63.7,-.010,+4.90,106.5,101.6,-2.77
54,55,Alabama 6,SEC,19-15,+12.28,111.6,99.3,62.2,-.032,+7.98,108.2,100.3,-1.61
55,56,TCU,B12,18-15,+12.25,108.8,96.6,63.6,-.081,+5.46,106.5,101.0,-15.20
56,57,Murray St. 3,OVC,29-6,+12.04,116.5,104.5,66.8,+.076,-2.61,102.8,105.4,-1.08
57,58,Buffalo 12,MAC,23-10,+11.87,111.3,99.4,68.3,+.001,+1.83,106.0,104.2,+0.81
58,59,Richmond 1,A10,21-14,+11.76,108.6,96.8,61.8,-.078,+3.33,105.8,102.5,-0.58
59,60,Rhode Island 3,A10,23-10,+11.74,103.9,92.2,66.0,-.006,+2.15,104.5,102.4,-2.87
60,61,Illinois 3,B10,19-14,+11.68,108.3,96.7,64.8,-.026,+6.59,107.8,101.2,-4.22
61,62,Illinois St. 4,MVC,22-13,+11.67,107.7,96.1,64.7,-.050,+3.20,106.1,102.9,+1.90
62,63,South Carolina,SEC,17-16,+11.32,105.6,94.3,64.1,-.048,+8.15,108.3,100.1,+0.34
63,64,Valparaiso 13,Horz,28-6,+11.13,107.4,96.3,62.3,+.053,-2.06,104.2,106.3,-3.69
64,65,Arizona St. 5,P12,18-16,+11.13,109.8,98.7,65.8,-.035,+6.57,106.7,100.2,-2.47
65,66,Temple 1,Amer,26-11,+11.10,105.3,94.2,65.4,+.065,+2.21,104.8,102.6,+0.89
66,67,Saint Mary's 4,WCC,21-10,+10.36,110.9,100.6,62.6,+.027,+2.32,106.7,104.3,-1.13
67,68,Georgia St. 14,SB,25-10,+10.32,111.6,101.3,62.4,-.003,-1.47,102.4,103.9,+3.63
68,69,George Washington 5,A10,22-13,+10.19,108.4,98.2,61.9,+.009,+3.34,105.7,102.4,-1.96
69,70,Old Dominion 1,CUSA,27-8,+10.19,106.5,96.3,59.9,+.047,-1.58,103.6,105.1,-1.21
70,71,Green Bay 5,Horz,24-9,+10.11,104.7,94.6,64.9,+.031,+0.01,105.4,105.4,+1.78
71,72,Colorado St. 1,MWC,27-7,+10.01,111.6,101.6,66.6,+.087,-0.22,103.9,104.1,-1.63
72,73,Connecticut 4,Amer,20-15,+9.98,107.7,97.7,62.1,-.065,+3.07,104.8,101.7,+4.02
73,74,Michigan,B10,16-16,+9.55,110.0,100.5,59.7,-.008,+9.39,109.4,100.0,+0.28
74,75,Harvard 13,Ivy,22-8,+9.23,104.8,95.6,61.1,+.091,-0.18,104.3,104.5,+0.36
75,76,Louisiana Tech 3,CUSA,27-9,+9.18,109.0,99.8,67.4,+.033,-1.56,103.0,104.6,-3.75
76,77,Yale,Ivy,22-10,+8.78,107.3,98.6,61.9,+.029,+0.89,104.4,103.5,+3.94
77,78,Pittsburgh 4,ACC,19-15,+8.65,113.5,104.8,60.6,+.012,+6.35,107.7,101.4,-3.79
78,79,Creighton,BE,14-19,+8.36,111.0,102.6,62.1,-.083,+7.79,107.9,100.1,-3.41
79,80,Central Michigan 6,MAC,23-9,+8.23,114.9,106.6,64.4,+.015,-1.27,104.4,105.7,-12.27
80,81,Kansas St.,B12,15-17,+8.18,106.6,98.4,62.1,+.010,+10.32,108.9,98.6,-1.28
81,82,Penn St.,B10,18-16,+8.08,105.3,97.2,65.4,+.004,+5.97,107.5,101.5,-5.04
82,83,Seton Hall,BE,16-15,+7.98,109.3,101.3,65.7,+.012,+8.21,108.3,100.1,-2.53
83,84,Clemson,ACC,16-15,+7.82,104.5,96.7,61.6,+.009,+6.49,108.1,101.6,-3.83
84,85,Tulsa 2,Amer,23-11,+7.75,102.6,94.9,63.9,+.096,+1.82,105.3,103.5,+0.61
85,86,Georgia Tech,ACC,12-19,+7.67,103.7,96.0,63.7,-.070,+8.38,109.0,100.6,+0.43
86,87,Memphis,Amer,18-14,+7.51,105.5,98.0,66.2,-.033,+1.21,104.0,102.7,-1.46
87,88,Toledo,MAC,20-13,+7.46,113.3,105.8,66.4,-.030,+0.92,105.5,104.6,-0.32
88,89,Cleveland St.,Horz,19-15,+7.42,108.3,100.9,61.1,-.098,+0.26,104.4,104.1,+1.57
89,90,Tennessee,SEC,16-16,+7.24,109.5,102.3,60.4,+.030,+8.26,108.1,99.9,+0.49
90,91,UC Irvine 13,BW,21-13,+7.09,106.3,99.2,63.4,-.022,+0.90,104.7,103.8,+2.29
91,92,Colorado,P12,16-18,+7.09,107.5,100.5,65.0,-.041,+5.63,107.7,102.1,-0.94
92,93,Marquette,BE,13-19,+6.88,105.3,98.5,63.7,-.043,+9.97,110.5,100.5,-1.17
93,94,South Dakota St. 8,Sum,24-11,+6.85,108.8,102.0,66.1,-.006,-3.73,103.0,106.7,-1.28
94,95,Sam Houston St.,Slnd,26-9,+6.84,103.4,96.5,64.9,-.055,-7.28,101.4,108.6,-0.16
95,96,Wofford 12,SC,28-7,+6.72,105.2,98.5,60.5,+.122,-3.98,104.0,108.0,+6.79
96,97,UTEP 6,CUSA,22-11,+6.64,106.2,99.6,64.7,-.004,-1.56,103.9,105.5,+0.66
97,98,New Mexico St. 15,WAC,23-11,+6.63,107.4,100.8,63.0,-.042,-5.37,101.1,106.5,+1.78
98,99,Florida St.,ACC,17-16,+6.37,105.6,99.3,65.9,+.038,+5.95,107.6,101.6,-4.74
99,100,Iona 6,MAAC,26-9,+6.18,113.6,107.4,69.7,+.048,-2.25,102.1,104.4,+1.64
100,101,UC Davis 7,BW,25-7,+6.14,112.3,106.2,62.9,+.067,-2.30,103.3,105.6,-5.95
101,102,UNLV,MWC,18-15,+6.13,107.9,101.7,65.1,-.029,+2.73,104.5,101.8,+6.77
102,103,La Salle,A10,17-16,+6.02,101.3,95.3,64.1,-.017,+4.11,106.1,101.9,+2.55
103,104,North Carolina Central 7,MEAC,25-8,+6.00,105.4,99.4,59.4,+.027,-9.20,98.3,107.4,+3.98
104,105,UC Santa Barbara,BW,19-14,+6.00,109.3,103.3,62.6,-.034,+1.58,104.6,103.1,+5.00
105,106,San Diego,WCC,15-16,+5.95,104.0,98.0,62.9,-.076,+3.73,107.4,103.7,+2.66
106,107,Oregon St.,P12,17-14,+5.90,100.0,94.1,60.5,+.013,+4.76,107.3,102.5,-5.80
107,108,Akron,MAC,21-14,+5.77,105.1,99.4,63.6,-.042,-0.98,104.0,105.0,-7.63
108,109,Wyoming 12,MWC,25-10,+5.67,104.8,99.1,59.1,+.083,-1.04,103.0,104.1,-10.31
109,110,Boston College,ACC,13-19,+5.61,107.9,102.3,63.4,-.035,+8.01,108.0,100.0,-4.64
110,111,Hofstra,CAA,20-14,+5.43,112.0,106.6,68.7,-.111,-5.12,102.0,107.2,-7.32
111,112,St. Bonaventure,A10,18-13,+5.31,105.4,100.1,64.4,+.009,+0.94,104.4,103.5,-6.08
112,113,California,P12,18-15,+5.25,104.2,99.0,65.3,+.062,+5.58,107.8,102.2,-3.07
113,114,Evansville,MVC,24-12,+5.25,106.6,101.3,66.2,+.039,-0.75,103.7,104.4,-5.22
114,115,Bowling Green,MAC,21-12,+5.20,105.9,100.7,63.7,+.006,-1.56,103.6,105.2,-5.19
115,116,William & Mary 7,CAA,20-13,+5.17,113.9,108.8,63.9,-.024,-0.65,103.6,104.2,+6.78
116,117,Northeastern 14,CAA,23-12,+5.12,108.3,103.1,63.3,+.025,-1.29,104.5,105.7,+1.80
117,118,Kent St.,MAC,23-12,+5.04,107.4,102.3,61.5,+.029,-0.47,104.4,104.8,-5.72
118,119,Washington,P12,16-15,+5.04,108.8,103.8,65.2,-.002,+4.84,105.8,101.0,-6.27
119,120,Wake Forest,ACC,13-19,+4.76,106.6,101.8,68.0,-.025,+7.89,108.7,100.8,-2.99
120,121,Nebraska,B10,13-18,+4.62,99.6,95.0,63.3,-.017,+7.59,109.1,101.5,-3.77
121,122,Northwestern,B10,15-17,+4.59,107.8,103.2,59.7,+.009,+6.74,108.8,102.1,-6.17
122,123,Vermont,AE,20-14,+4.38,103.3,99.0,64.4,-.118,-5.70,100.0,105.7,-0.54
123,124,Utah St.,MWC,18-13,+4.27,107.5,103.2,63.5,-.022,-0.36,103.5,103.8,-1.26
124,125,Massachusetts,A10,17-15,+4.16,106.5,102.3,67.0,+.069,+5.03,106.2,101.2,+6.20
125,126,Pepperdine,WCC,18-14,+4.10,100.5,96.4,63.5,+.014,+1.91,106.0,104.1,-6.18
126,127,Hawaii,BW,22-13,+3.73,105.1,101.4,68.9,-.009,-1.97,103.3,105.2,-5.29
127,128,Louisiana Lafayette,SB,22-14,+3.59,106.0,102.4,69.9,-.055,-3.14,102.0,105.2,-1.43
128,129,Eastern Kentucky,OVC,21-12,+3.46,106.3,102.8,63.5,-.030,-4.84,102.3,107.1,-2.63
129,130,Stony Brook,AE,23-12,+3.35,102.8,99.5,64.1,+.019,-3.44,101.6,105.0,+4.10
130,131,Albany 14,AE,24-9,+3.29,107.2,103.9,60.8,+.054,-5.50,100.4,105.9,+0.18
131,132,Loyola Chicago,MVC,24-13,+3.28,105.9,102.6,61.1,+.079,-0.36,103.3,103.7,-3.54
132,133,Eastern Washington 13,BSky,26-9,+3.25,112.9,109.6,68.2,+.067,-3.75,104.2,108.0,+3.94
133,134,Portland,WCC,17-16,+3.23,109.0,105.8,64.2,-.035,+1.98,106.6,104.6,-4.48
134,135,UAB 14,CUSA,20-16,+3.06,104.9,101.9,64.7,+.025,+0.29,103.9,103.6,+3.40
135,136,Long Beach St.,BW,16-17,+3.05,104.0,100.9,65.2,+.032,+6.36,107.5,101.1,+15.31
136,137,New Mexico,MWC,15-16,+2.82,101.6,98.7,62.0,-.068,+0.64,104.5,103.9,-3.48
137,138,Eastern Michigan,MAC,21-14,+2.69,101.8,99.2,66.0,-.001,-0.32,105.7,106.0,-4.35
138,139,Auburn,SEC,15-20,+2.45,105.8,103.3,67.2,+.058,+7.98,107.3,99.3,+1.26
139,140,Coastal Carolina 16,BSth,24-10,+2.38,106.7,104.3,64.1,+.006,-6.45,102.2,108.6,-1.05
140,141,Western Kentucky,CUSA,20-12,+2.28,105.0,102.7,66.3,+.039,-1.05,103.0,104.0,+3.69
141,142,Belmont 15,OVC,22-11,+2.27,110.2,107.9,66.9,+.065,-3.33,102.4,105.7,-1.68
142,143,North Florida 16,ASun,23-12,+2.26,108.4,106.2,67.1,-.022,-7.19,101.0,108.2,+2.23
143,144,San Francisco,WCC,14-18,+2.16,105.7,103.5,65.5,-.082,+2.01,106.6,104.6,-3.60
144,145,High Point,BSth,23-10,+2.03,108.4,106.4,62.2,+.103,-3.50,103.7,107.2,+4.07
145,146,Charlotte,CUSA,14-18,+1.92,109.9,108.0,66.8,-.105,+0.30,103.4,103.1,+4.53
146,147,Georgia Southern,SB,22-9,+1.89,100.5,98.6,63.4,+.022,-5.07,100.9,106.0,-8.48
147,148,Tennessee Martin,OVC,21-13,+1.84,109.2,107.3,62.0,+.033,-2.12,103.2,105.3,-0.59
148,149,Canisius,MAAC,18-15,+1.81,103.6,101.8,63.4,-.049,-2.64,102.0,104.7,+0.33
149,150,DePaul,BE,12-20,+1.77,108.6,106.8,67.0,-.001,+7.69,108.3,100.6,-3.42
150,151,USC,P12,12-20,+1.46,101.6,100.1,68.0,-.005,+5.52,107.0,101.5,-4.71
151,152,North Dakota St. 15,Sum,23-10,+1.41,103.8,102.4,60.8,+.105,-4.21,102.9,107.1,-5.50
152,153,Cal Poly,BW,13-16,+1.24,102.9,101.7,58.6,-.056,+2.15,105.9,103.7,+6.11
153,154,Morehead St.,OVC,17-17,+0.98,104.1,103.1,64.9,-.094,-2.55,103.7,106.2,+1.12
154,155,Texas Tech,B12,13-19,+0.97,102.3,101.3,61.6,-.016,+6.91,107.4,100.5,-10.95
155,156,Western Michigan,MAC,20-14,+0.86,108.0,107.1,65.0,+.058,+0.56,105.1,104.5,-2.13
156,157,St. Francis NY 8,NEC,23-12,+0.62,103.6,103.0,64.5,-.020,-7.43,99.9,107.3,-4.21
157,158,Middle Tennessee,CUSA,19-17,+0.59,102.3,101.7,61.0,+.003,-0.57,103.7,104.3,+1.22
158,159,Mississippi St.,SEC,13-19,+0.58,100.7,100.1,63.8,-.034,+4.23,106.2,102.0,-8.42
159,160,Princeton,Ivy,16-14,+0.55,107.4,106.9,64.6,-.032,-2.94,101.8,104.8,-4.28
160,161,Saint Joseph's,A10,13-18,+0.34,100.3,100.0,63.3,-.006,+2.25,104.4,102.1,-2.47
161,162,Manhattan 16,MAAC,19-14,+0.31,101.9,101.6,67.7,-.001,-3.59,102.0,105.6,-0.40
162,163,Rider,MAAC,21-12,+0.17,101.2,101.0,64.2,+.086,-3.44,102.1,105.5,-2.30
163,164,Montana 7,BSky,20-13,+0.15,106.0,105.8,62.0,+.003,-4.19,104.3,108.4,+5.09
164,165,Columbia,Ivy,13-15,+0.12,107.5,107.4,60.2,-.090,-2.22,102.2,104.4,-3.11
165,166,Chattanooga,SC,22-10,+0.09,105.6,105.5,64.5,+.101,-6.12,102.4,108.5,-0.75
166,167,Oakland,Horz,16-17,+0.06,111.4,111.3,66.5,+.019,+1.90,105.5,103.6,+9.10
167,168,Dartmouth,Ivy,14-15,-0.67,102.0,102.7,63.4,-.027,-2.13,102.4,104.5,-3.61
168,169,Indiana St.,MVC,15-16,-0.70,102.7,103.4,66.6,+.015,+0.23,103.5,103.2,-4.16
169,170,Louisiana Monroe,SB,24-14,-0.71,99.0,99.7,61.8,+.070,-2.63,102.4,105.1,+2.38
170,171,Radford,BSth,22-12,-0.77,105.6,106.3,65.0,+.058,-4.69,102.6,107.2,+0.34
171,172,IPFW,Sum,16-15,-0.82,107.7,108.5,64.5,-.051,-2.98,102.6,105.5,+0.12
172,173,NJIT,ind,21-12,-0.85,105.5,106.4,66.2,+.049,-4.15,101.9,106.0,-4.53
173,174,UNC Wilmington,CAA,18-14,-0.90,101.5,102.4,67.5,+.059,-1.54,104.1,105.7,+2.03
174,175,Virginia Tech,ACC,11-22,-0.92,106.3,107.2,63.6,-.042,+5.80,107.3,101.5,-11.65
175,176,Winthrop,BSth,19-13,-0.94,104.8,105.7,65.8,-.051,-6.86,101.0,107.9,-3.87
176,177,Quinnipiac,MAAC,15-15,-1.09,103.0,104.1,66.3,-.092,-4.91,100.8,105.7,-4.85
177,178,Northern Arizona,BSky,23-15,-1.12,102.2,103.4,64.8,+.063,-3.88,104.7,108.6,+2.99
178,179,Northern Illinois,MAC,14-16,-1.20,102.8,104.0,62.5,+.005,+0.46,105.6,105.1,-4.01
179,180,Colgate,Pat,16-17,-1.24,108.0,109.2,60.7,-.055,-3.48,102.8,106.3,+3.71
180,181,USC Upstate,ASun,24-12,-1.25,103.5,104.7,63.3,-.025,-9.37,99.8,109.2,-7.74
181,182,Detroit,Horz,15-18,-1.34,103.3,104.6,67.3,-.008,+0.91,106.0,105.1,+4.35
182,183,Monmouth,MAAC,18-15,-1.38,100.8,102.1,63.6,+.012,-3.53,102.1,105.6,-3.20
183,184,Robert Morris 16,NEC,20-15,-1.39,103.1,104.5,65.4,+.055,-4.59,102.7,107.3,+2.49
184,185,Mercer,SC,19-16,-1.52,104.5,106.0,60.9,-.049,-5.49,102.1,107.6,+2.33
185,186,Washington St.,P12,13-18,-1.67,109.1,110.8,67.2,+.085,+6.52,107.6,101.1,-1.81
186,187,Saint Peter's,MAAC,16-18,-1.72,100.0,101.7,60.2,-.067,-4.04,101.5,105.5,-3.40
187,188,American,Pat,17-16,-1.77,102.5,104.2,56.8,+.015,-2.32,103.7,106.0,+2.69
188,189,New Hampshire,AE,19-13,-1.86,100.9,102.8,63.9,-.027,-6.30,100.3,106.6,-3.25
189,190,Florida Gulf Coast,ASun,22-11,-1.92,101.6,103.6,64.2,+.044,-6.76,102.1,108.9,+1.54
190,191,Norfolk St.,MEAC,20-14,-2.01,105.5,107.5,64.6,+.027,-6.20,100.2,106.4,+6.54
191,192,Missouri,SEC,9-23,-2.09,102.0,104.1,62.0,-.019,+9.07,108.3,99.3,+2.99
192,193,Lafayette 16,Pat,20-13,-2.14,112.9,115.1,64.6,+.097,-4.01,103.0,107.0,-0.45
193,194,Santa Clara,WCC,14-18,-2.14,105.9,108.0,61.1,+.019,+3.42,107.0,103.5,-0.33
194,195,Charleston Southern 8,BSth,19-12,-2.17,107.0,109.2,65.2,+.053,-4.72,102.6,107.4,+4.65
195,196,Sacramento St.,BSky,21-12,-2.33,109.0,111.3,61.9,+.074,-6.03,103.0,109.1,-4.10
196,197,UT Arlington,SB,16-15,-2.41,103.4,105.9,69.6,+.023,-3.22,101.5,104.8,+1.46
197,198,Rutgers,B10,10-22,-2.45,98.7,101.1,64.9,+.037,+8.39,108.6,100.3,-0.01
198,199,James Madison,CAA,19-14,-2.69,105.5,108.2,63.9,+.103,-2.73,103.8,106.5,-2.91
199,200,Bucknell 8,Pat,19-15,-2.80,105.8,108.6,64.2,+.076,-3.27,103.7,107.0,+1.96
200,201,Lehigh,Pat,16-14,-2.81,99.9,102.7,66.2,+.007,-4.12,103.2,107.3,+1.01
201,202,Cornell,Ivy,13-17,-2.87,96.9,99.7,64.2,-.032,-1.46,102.7,104.1,-1.89
202,203,Fresno St.,MWC,15-17,-2.92,102.8,105.7,64.9,+.068,+1.53,103.7,102.1,-0.26
203,204,Air Force,MWC,14-17,-3.01,108.1,111.2,61.7,-.065,-1.17,102.6,103.8,-11.14
204,205,George Mason,A10,9-22,-3.08,102.9,106.0,64.0,-.032,+4.64,105.8,101.1,+2.98
205,206,Oral Roberts,Sum,19-15,-3.17,106.2,109.4,65.5,+.097,-1.64,102.8,104.4,+2.83
206,207,Maryland Eastern Shore,MEAC,18-15,-3.33,104.5,107.8,64.4,+.040,-5.65,100.5,106.2,+3.39
207,208,Fordham,A10,10-21,-3.49,102.0,105.5,65.4,-.060,+2.63,104.0,101.4,-4.76
208,209,UTSA,CUSA,14-16,-3.59,106.4,110.0,65.9,-.051,-3.46,101.5,105.0,-5.67
209,210,Rice,CUSA,12-20,-3.62,102.0,105.6,62.0,-.061,-1.32,103.6,104.9,-1.93
210,211,Milwaukee,Horz,14-16,-3.76,103.1,106.9,64.4,+.043,+0.89,105.6,104.7,+3.08
211,212,Gardner Webb,BSth,20-15,-3.84,107.6,111.4,67.4,+.085,-1.92,103.9,105.8,+6.81
212,213,Texas Southern 15,SWAC,22-13,-3.84,104.1,107.9,63.3,+.128,-6.74,100.0,106.8,+15.16
213,214,Houston,Amer,13-19,-3.85,101.4,105.2,64.2,-.057,-2.75,101.8,104.6,-14.23
214,215,Miami OH,MAC,13-19,-4.02,102.5,106.6,64.6,+.009,-0.08,104.3,104.4,-5.44
215,216,UC Riverside,BW,14-17,-4.22,98.5,102.8,65.3,+.013,-0.71,104.4,105.1,-3.48
216,217,Duquesne,A10,12-19,-4.26,108.6,112.9,67.3,-.015,+1.03,103.7,102.7,-8.19
217,218,East Tennessee St.,SC,16-14,-4.29,103.2,107.5,67.7,+.036,-4.13,103.2,107.3,+4.74
218,219,South Dakota,Sum,17-16,-4.36,103.4,107.8,65.2,+.032,-3.12,103.1,106.3,-1.23
219,220,Tulane,Amer,15-16,-4.37,99.8,104.2,63.0,+.031,-1.34,102.0,103.4,-9.69
220,221,St. Francis PA,NEC,16-16,-4.58,99.8,104.4,62.7,+.018,-4.10,102.0,106.1,+3.61
221,222,Denver,Sum,12-18,-4.58,106.0,110.6,57.1,-.067,-3.73,102.8,106.6,-2.16
222,223,Southern Illinois,MVC,12-21,-4.79,98.8,103.6,62.2,-.054,-0.87,103.0,103.9,-8.22
223,224,East Carolina,Amer,14-19,-4.89,103.7,108.6,61.2,-.002,+0.04,103.2,103.2,-6.07
224,225,Eastern Illinois,OVC,18-15,-4.95,100.3,105.2,63.2,+.119,-1.20,104.4,105.6,+2.87
225,226,Mount St. Mary's,NEC,15-15,-4.97,98.5,103.4,62.4,+.040,-4.84,102.0,106.9,+5.25
226,227,Texas A&M Corpus Chris,Slnd,20-14,-5.05,100.8,105.9,62.7,+.040,-7.36,101.3,108.6,-5.46
227,228,Incarnate Word,Slnd,18-11,-5.06,107.5,112.6,67.4,+.041,-6.57,101.1,107.7,+5.19
228,229,Northwestern St.,Slnd,19-13,-5.11,112.5,117.6,73.2,+.054,-5.20,101.7,106.9,+10.52
229,230,Texas St.,SB,14-17,-5.20,93.7,98.9,61.2,-.033,-3.05,102.5,105.6,+1.05
230,231,Idaho,BSky,13-17,-5.29,107.7,112.9,67.5,-.070,-4.51,104.3,108.8,+1.05
231,232,Ohio,MAC,10-20,-5.47,103.0,108.5,66.4,-.040,+0.75,104.9,104.2,-4.22
232,233,Southeast Missouri St.,OVC,13-17,-5.54,102.8,108.4,65.6,-.061,-4.11,102.4,106.5,-3.94
233,234,Western Carolina,SC,15-17,-5.60,101.9,107.5,65.7,+.009,-3.30,103.8,107.1,+4.95
234,235,Arkansas Little Rock,SB,13-18,-5.63,104.3,109.9,64.3,-.048,-4.76,100.6,105.4,-4.87
235,236,Bryant,NEC,16-15,-5.85,104.1,109.9,63.1,+.064,-4.60,101.4,106.0,+2.86
236,237,UNC Asheville,BSth,15-16,-6.14,102.4,108.6,67.8,-.024,-4.43,102.8,107.2,+1.11
237,238,Sacred Heart,NEC,15-17,-6.16,103.4,109.6,68.5,-.013,-6.61,100.8,107.4,-3.30
238,239,Boston University,Pat,13-17,-6.29,106.4,112.7,64.2,+.006,-3.45,102.9,106.4,+1.66
