,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
98,99,Hofstra 6,CAA,22-10,+6.69,115.2,108.5,64.7,+.053,+0.89,103.7,102.8,+2.30
99,100,Wright St. 14,Horz,23-10,+6.66,104.5,97.8,63.0,+.137,+0.23,105.7,105.5,-2.57
100,101,Utah Valley St.,ind,22-7,+6.61,109.9,103.2,62.6,-.010,-8.15,100.7,108.9,-2.42
101,102,Wake Forest,ACC,15-16,+6.50,107.6,101.1,70.7,+.050,+10.47,110.6,100.2,-3.05
102,103,Saint Mary's,WCC,17-15,+6.49,106.5,100.0,65.1,-.102,+1.60,104.2,102.6,+4.50
103,104,North Dakota St.,ind,20-8,+6.20,109.6,103.4,67.2,-.075,-6.87,99.8,106.6,+0.89
104,105,Seton Hall,BE,13-16,+6.19,108.5,102.3,70.2,-.100,+5.28,107.0,101.7,-4.38
105,106,Fresno St. 5,WAC,22-10,+6.18,102.5,96.3,68.7,+.052,-0.26,103.5,103.8,-4.67
106,107,Baylor,B12,15-16,+5.91,111.0,105.1,67.0,-.058,+5.37,107.2,101.9,-13.41
107,108,Colorado St.,MWC,17-13,+5.75,108.3,102.6,67.8,+.010,+3.89,106.8,102.9,-4.48
108,109,Miami FL,ACC,12-20,+5.73,113.2,107.5,63.4,-.077,+9.02,109.3,100.3,-4.34
109,110,Drake,MVC,17-15,+5.64,113.8,108.2,67.6,+.052,+6.22,107.7,101.4,-5.09
110,111,Toledo 7,MAC,19-13,+5.61,105.7,100.1,66.9,+.057,+3.39,105.6,102.2,+9.18
111,112,UCF,CUSA,22-9,+5.54,109.5,104.0,63.6,-.003,-3.89,101.1,105.0,-10.96
112,113,Long Beach St. 12,BW,24-8,+5.44,112.2,106.8,71.0,+.110,-3.34,102.0,105.4,-2.96
113,114,Boise St.,WAC,17-14,+5.37,106.8,101.4,70.5,-.057,+1.45,104.3,102.8,-0.98
114,115,Tulsa,CUSA,20-11,+5.25,101.4,96.2,65.5,-.020,-1.67,102.0,103.7,-7.95
115,116,Western Kentucky,SB,22-11,+5.21,112.3,107.1,68.2,-.016,-3.84,103.0,106.8,+4.41
116,117,UAB,CUSA,15-16,+4.92,102.6,97.7,64.0,-.042,+3.20,105.0,101.8,+4.65
117,118,Western Michigan,MAC,16-16,+4.75,108.2,103.5,67.6,-.024,+2.96,105.2,102.2,+9.34
118,119,Marist 7,MAAC,25-9,+4.56,109.5,104.9,66.5,+.017,-5.33,101.5,106.9,-2.85
119,120,Saint Louis,A10,20-13,+4.39,104.8,100.4,61.8,+.096,+3.49,107.2,103.7,+5.86
120,121,Belmont 15,ASun,23-10,+4.38,106.6,102.2,66.1,+.022,-6.74,100.0,106.8,+2.22
121,122,College of Charleston,SC,22-11,+4.19,103.8,99.6,65.4,+.032,-2.60,103.2,105.8,-1.77
122,123,Vermont 7,AE,25-8,+4.16,105.5,101.3,66.2,+.055,-5.42,100.9,106.4,-1.39
123,124,Dayton,A10,19-12,+4.12,104.9,100.7,64.4,+.086,+1.21,105.7,104.5,-1.02
124,125,Ohio,MAC,19-13,+4.08,109.4,105.3,66.2,+.028,+0.73,104.2,103.4,+0.42
125,126,South Carolina,SEC,14-16,+3.96,110.3,106.4,61.0,+.068,+9.41,109.0,99.6,-3.71
126,127,Southern Miss,CUSA,20-11,+3.65,104.0,100.3,65.2,+.001,-1.00,101.8,102.8,-9.27
127,128,Oakland,MCon,19-14,+3.45,110.2,106.7,63.9,+.039,+0.78,104.9,104.1,+7.92
128,129,St. John's,BE,16-15,+3.41,103.3,99.9,63.8,+.039,+4.48,106.3,101.8,-8.30
129,130,Wyoming,MWC,17-15,+3.34,109.0,105.6,68.9,+.055,+4.08,107.2,103.1,-2.72
130,131,Temple,A10,12-18,+3.06,110.3,107.2,68.8,-.123,+1.98,105.7,103.7,+2.96
131,132,Sam Houston St.,Slnd,21-10,+2.91,106.2,103.3,69.6,+.008,-4.67,101.1,105.7,+3.01
132,133,UTEP,CUSA,14-17,+2.68,103.7,101.0,72.1,-.137,-1.32,102.5,103.9,-6.61
133,134,Iowa St.,B12,15-16,+2.67,101.4,98.7,63.3,+.038,+5.82,107.5,101.7,-5.14
134,135,Rhode Island,A10,19-14,+2.55,113.0,110.5,67.6,+.066,+2.08,105.8,103.7,+0.72
135,136,Northwestern,B10,13-18,+2.51,105.5,103.0,56.9,-.049,+6.48,107.4,101.0,-6.14
136,137,Fordham,A10,18-12,+2.32,100.8,98.5,62.9,+.053,-0.67,105.4,106.1,+0.56
137,138,Albany 13,AE,23-10,+2.25,107.4,105.2,63.7,+.109,-3.47,102.4,105.9,+0.94
138,139,New Mexico,MWC,15-17,+2.18,110.7,108.5,65.3,-.055,+2.38,105.6,103.2,-5.36
139,140,Indiana St.,MVC,13-18,+1.94,104.1,102.1,62.5,+.059,+9.16,109.2,100.0,+2.02
140,141,Cincinnati,BE,11-19,+1.87,103.7,101.9,64.8,-.030,+6.99,108.8,101.8,-1.24
141,142,Tulane,CUSA,17-13,+1.83,102.8,101.0,69.8,+.046,-0.23,102.7,102.9,-4.31
142,143,Arizona St.,P10,8-22,+1.83,101.3,99.5,58.5,-.091,+7.90,108.8,100.9,-6.05
143,144,Green Bay,Horz,18-15,+1.74,107.4,105.6,64.2,-.005,-0.52,104.5,105.0,-3.45
144,145,Utah,MWC,11-19,+1.63,113.7,112.1,61.2,-.041,+5.65,108.0,102.3,+1.16
145,146,South Alabama 7,SB,20-12,+1.55,104.5,103.0,64.6,+.017,-4.17,102.8,106.9,+1.75
146,147,Penn St.,B10,11-19,+1.38,108.3,106.9,62.9,-.055,+5.65,106.6,101.0,-10.00
147,148,Valparaiso,MCon,16-15,+1.32,101.1,99.7,64.4,-.003,+0.23,106.2,106.0,+5.26
148,149,Siena,MAAC,20-12,+1.16,107.1,105.9,68.6,-.046,-6.99,100.5,107.5,-4.73
149,150,South Florida,BE,12-18,+0.81,102.1,101.3,65.2,-.064,+3.87,105.7,101.9,-9.20
150,151,Towson,CAA,15-17,+0.74,105.5,104.8,64.6,-.030,-0.58,104.8,105.4,-0.37
151,152,Illinois Chicago,Horz,14-18,+0.71,107.0,106.3,66.2,-.027,+2.54,106.0,103.4,+4.44
152,153,UC Santa Barbara,BW,18-11,+0.70,105.2,104.5,63.5,+.017,-4.30,102.0,106.3,-4.24
153,154,Detroit,Horz,11-19,+0.59,107.0,106.4,61.1,-.053,+3.05,106.2,103.1,+4.87
154,155,Cal Poly,BW,19-11,+0.28,108.2,107.9,66.3,+.029,-4.72,102.3,107.0,-6.11
155,156,Charlotte,A10,14-16,+0.13,106.2,106.1,66.2,+.003,+1.31,105.8,104.5,+1.94
156,157,San Francisco,WCC,13-18,-0.15,105.2,105.3,68.3,-.016,+1.98,105.4,103.4,+4.00
157,158,Idaho St.,BSky,13-17,-0.26,104.7,105.0,60.2,-.073,-0.91,105.3,106.2,+11.60
158,159,San Diego,WCC,18-14,-0.45,107.5,108.0,69.1,+.042,-0.38,103.4,103.7,-1.83
159,160,Minnesota,B10,9-22,-0.53,101.2,101.7,65.1,-.029,+7.98,107.6,99.6,-1.79
160,161,Northern Arizona,BSky,18-12,-0.94,110.1,111.1,72.1,+.070,-3.30,103.5,106.8,+4.34
161,162,North Texas 15,SB,23-11,-0.98,103.0,104.0,69.1,+.034,-6.40,102.2,108.6,-2.88
162,163,Austin Peay 8,OVC,21-12,-1.08,105.3,106.4,66.2,+.065,-6.06,101.5,107.6,+10.70
163,164,UNC Greensboro,SC,16-14,-1.21,102.4,103.6,66.6,+.005,-3.52,102.1,105.6,-3.15
164,165,Northwestern St.,Slnd,17-15,-1.31,104.7,106.0,74.5,-.001,-3.56,102.1,105.6,+5.45
165,166,East Tennessee St. 8,ASun,24-10,-1.49,98.9,100.4,69.8,+.100,-8.04,99.7,107.8,-1.41
166,167,American,Pat,16-14,-1.52,100.3,101.8,64.1,-.051,-6.96,98.9,105.9,-6.69
167,168,UC Irvine,BW,15-18,-1.56,99.5,101.0,64.4,-.029,-2.06,104.4,106.4,+0.63
168,169,SMU,CUSA,14-17,-1.56,101.5,103.1,61.0,-.048,+0.16,102.4,102.3,-6.01
169,170,Tennessee Tech,OVC,19-13,-1.67,103.4,105.1,69.4,+.007,-5.81,102.1,107.9,+9.26
170,171,Rice,CUSA,16-16,-1.86,103.3,105.2,65.8,+.054,+1.30,104.3,103.0,+0.35
171,172,TCU,MWC,13-17,-1.94,96.2,98.1,66.8,+.037,+2.18,105.9,103.8,-9.53
172,173,High Point,BSth,22-10,-2.07,101.1,103.1,66.4,+.054,-8.72,100.2,108.9,-7.62
173,174,Oregon St.,P10,11-21,-2.09,102.6,104.6,65.1,-.032,+6.64,107.5,100.9,-8.82
174,175,Yale,Ivy,14-13,-2.09,102.6,104.7,66.3,-.017,-3.82,102.1,105.9,-0.13
175,176,Portland St.,BSky,19-13,-2.18,104.7,106.8,70.9,+.031,-5.58,102.5,108.1,-2.09
176,177,Central Connecticut 16,NEC,22-12,-2.24,104.1,106.3,63.3,+.060,-8.44,100.4,108.8,-5.10
177,178,Southern Utah,MCon,16-14,-2.55,103.5,106.1,63.0,-.005,-3.02,104.1,107.2,-1.96
178,179,Cal St. Fullerton,BW,20-10,-2.55,105.1,107.6,73.4,+.065,-6.19,100.7,106.9,-9.95
179,180,Eastern Washington,BSky,15-14,-2.57,112.4,115.0,71.9,-.019,-2.69,103.7,106.4,+6.93
180,181,Youngstown St.,Horz,14-17,-2.57,102.8,105.4,65.6,+.036,+2.60,106.7,104.1,+4.51
181,182,Eastern Kentucky 16,OVC,21-12,-2.58,102.7,105.3,61.3,+.078,-6.17,101.8,107.9,+6.66
182,183,IUPUI,MCon,15-15,-2.62,106.9,109.5,63.0,-.020,-2.37,102.9,105.3,-1.67
183,184,Weber St. 15,BSky,20-12,-2.71,102.1,104.8,65.2,+.098,-3.46,104.8,108.3,+1.83
184,185,Sacred Heart,NEC,18-14,-2.75,107.6,110.3,71.3,+.020,-7.06,100.7,107.8,+1.73
185,186,Niagara 16,MAAC,23-12,-2.76,107.2,110.0,68.3,+.118,-6.17,101.3,107.5,-5.19
186,187,Lipscomb,ASun,18-13,-2.77,103.9,106.6,61.4,-.017,-6.77,100.8,107.6,+5.49
187,188,Northeastern,CAA,13-19,-2.80,101.2,104.0,64.6,+.014,+1.98,105.7,103.7,+7.94
188,189,Cornell,Ivy,16-12,-2.93,104.3,107.3,63.2,+.000,-6.00,100.3,106.3,-5.38
189,190,Marshall,CUSA,13-19,-2.97,100.7,103.7,67.2,+.074,+2.07,104.6,102.5,+0.83
190,191,Loyola MD,MAAC,18-13,-3.14,107.2,110.3,65.8,+.002,-6.76,100.2,107.0,-5.36
191,192,Montana,BSky,17-15,-3.27,107.3,110.5,62.8,-.008,-4.19,103.5,107.7,+0.42
192,193,Furman,SC,15-16,-3.55,103.8,107.4,63.1,+.018,-0.88,103.9,104.8,+2.06
193,194,Boston University,AE,12-18,-3.78,99.4,103.2,59.4,-.102,-4.33,101.8,106.1,+0.82
194,195,Stephen F. Austin,Slnd,15-14,-3.79,98.2,102.0,60.5,-.077,-6.00,101.1,107.1,-2.78
195,196,William & Mary,CAA,15-15,-3.83,102.8,106.6,63.1,+.019,-3.77,102.0,105.8,-10.88
196,197,Louisiana Tech,WAC,10-20,-3.89,99.8,103.7,65.8,-.011,+2.90,104.3,101.5,+1.19
197,198,Buffalo,MAC,12-19,-4.00,98.5,102.5,70.6,+.015,+0.15,104.7,104.5,-1.76
198,199,Georgia Southern,SC,15-16,-4.10,98.0,102.1,68.3,-.027,-3.51,102.2,105.7,-1.17
199,200,Delaware St. 8,MEAC,21-13,-4.16,106.5,110.7,54.5,+.109,-6.40,99.8,106.2,+15.86
200,201,Middle Tennessee,SB,15-17,-4.24,98.5,102.7,60.7,+.001,-2.98,104.1,107.1,+3.75
201,202,Chattanooga,SC,15-18,-4.26,99.7,104.0,65.4,-.027,-1.56,103.3,104.8,-0.85
202,203,Chicago St.,ind,9-20,-4.73,107.3,112.1,68.2,-.009,+5.64,107.4,101.7,+5.64
203,204,Arkansas St.,SB,18-15,-4.94,103.7,108.7,67.5,+.037,-5.64,102.2,107.8,-1.93
204,205,Ball St.,MAC,9-22,-5.03,96.4,101.4,63.1,-.089,+0.85,104.2,103.4,+3.84
205,206,Columbia,Ivy,16-12,-5.23,104.7,110.0,61.9,+.047,-7.81,99.5,107.4,-9.77
206,207,Fairfield,MAAC,13-19,-5.23,102.3,107.5,59.8,+.000,-2.93,102.7,105.7,+5.93
207,208,Rutgers,BE,10-19,-5.32,101.3,106.7,60.9,+.050,+6.44,106.8,100.4,-2.94
208,209,Pacific,BW,12-19,-5.34,104.6,109.9,62.3,-.029,-1.53,103.6,105.1,+2.00
209,210,Milwaukee,Horz,9-22,-5.38,100.1,105.5,66.9,+.032,+3.82,106.9,103.1,+5.28
210,211,Loyola Marymount,WCC,13-18,-5.50,95.0,100.5,67.8,+.095,+3.16,106.3,103.1,+5.98
211,212,Robert Morris,NEC,17-11,-5.54,106.7,112.3,66.1,+.004,-9.72,99.7,109.5,-6.67
212,213,UMKC,MCon,12-20,-5.66,107.3,112.9,66.0,-.015,-1.28,104.1,105.4,+0.59
213,214,Lamar,Slnd,15-17,-5.97,103.6,109.6,68.9,+.015,-3.32,102.3,105.7,+4.39
214,215,Central Michigan,MAC,13-18,-6.03,100.3,106.3,65.6,+.076,-0.39,103.7,104.1,-1.30
215,216,Colorado,B12,7-20,-6.04,100.7,106.7,71.6,+.037,+7.25,108.8,101.5,-3.71
216,217,Bowling Green,MAC,13-18,-6.18,99.6,105.8,67.6,+.028,-1.39,103.3,104.7,-7.09
217,218,Murray St.,OVC,16-14,-6.31,98.4,104.7,64.9,+.052,-6.27,101.7,108.0,+11.85
218,219,Liberty,BSth,14-17,-6.34,102.1,108.4,68.3,-.054,-5.87,101.9,107.7,-1.91
219,220,Pepperdine,WCC,8-23,-6.57,105.0,111.6,72.4,-.024,+1.04,104.8,103.8,+0.99
220,221,Samford,OVC,16-16,-6.62,106.2,112.8,54.5,+.043,-4.58,102.0,106.6,+9.75
221,222,Binghamton,AE,13-16,-6.74,98.7,105.4,66.7,-.047,-7.91,99.7,107.6,-9.55
222,223,Duquesne,A10,10-19,-6.78,107.7,114.5,73.3,+.029,+0.15,106.0,105.8,+0.53
223,224,Eastern Michigan,MAC,13-19,-6.85,98.0,104.8,65.7,+.065,-0.82,103.5,104.3,-1.96
224,225,UNC Wilmington,CAA,7-22,-6.96,99.5,106.5,65.6,-.044,+2.16,105.9,103.7,+4.70
225,226,Florida Atlantic,SB,16-15,-7.11,104.9,112.0,69.4,+.095,-4.68,103.1,107.8,+1.18
226,227,Brown,Ivy,11-18,-7.19,98.5,105.7,62.1,-.024,-3.90,102.3,106.2,-1.80
227,228,Troy,SB,13-17,-7.26,105.7,113.0,67.2,+.018,-4.17,103.4,107.6,+1.35
228,229,Southeastern Louisiana,Slnd,16-14,-7.27,102.1,109.4,63.1,+.078,-4.82,102.1,106.9,-1.02
229,230,Northern Illinois,MAC,7-23,-7.32,102.2,109.5,65.7,-.083,+0.17,104.3,104.2,-0.10
230,231,New Orleans,SB,14-17,-7.33,107.8,115.1,64.1,+.004,-5.28,102.3,107.5,+2.65
231,232,Cleveland St.,Horz,10-21,-7.45,99.8,107.2,63.4,-.023,+3.13,106.6,103.5,+3.25
232,233,San Jose St.,WAC,5-25,-7.57,95.0,102.5,65.8,-.018,+4.78,106.9,102.1,+7.42
233,234,Cal St. Northridge,BW,14-17,-7.74,97.6,105.3,71.3,+.017,-4.01,103.1,107.1,-4.81
234,235,Coastal Carolina,BSth,15-15,-7.88,102.5,110.4,66.4,-.031,-7.22,100.1,107.3,-5.68
235,236,La Salle,A10,10-20,-8.07,104.5,112.5,66.9,-.077,-4.21,103.0,107.2,-11.80
236,237,VMI,BSth,14-19,-8.16,106.4,114.6,89.7,-.079,-7.56,100.4,108.0,-10.06
237,238,Western Carolina,SC,11-20,-8.33,101.6,109.9,67.5,+.005,+0.91,104.6,103.7,+9.56
238,239,Hartford,AE,13-18,-8.35,98.3,106.7,63.8,+.024,-5.01,101.0,106.0,-2.06
239,240,Mount St. Mary's,NEC,11-20,-8.52,95.6,104.1,64.5,-.041,-5.78,102.8,108.6,+1.85
