,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
35,36,Notre Dame 6,ACC,24-12,+16.60,120.6,104.0,64.6,+.054,+10.75,111.3,100.5,-1.64
36,37,Pittsburgh 10,ACC,21-12,+16.60,114.9,98.3,65.3,-.011,+9.06,110.8,101.7,-7.02
37,38,Wisconsin 7,B10,22-13,+16.55,110.1,93.6,63.3,-.022,+9.57,110.3,100.7,+1.24
38,39,Texas 6,B12,20-13,+16.19,113.0,96.8,65.3,+.022,+12.54,111.5,99.0,+5.55
39,40,Creighton 4,BE,20-15,+15.82,113.4,97.6,70.2,-.095,+6.22,107.8,101.6,-4.84
40,41,Stephen F. Austin 14,Slnd,28-6,+15.62,112.2,96.6,67.3,+.007,-5.88,102.7,108.6,+4.79
41,42,Valparaiso 1,Horz,30-7,+15.46,107.5,92.0,66.8,-.007,+0.55,106.2,105.7,+3.83
42,43,Saint Joseph's 8,A10,28-8,+15.37,114.3,98.9,70.2,+.030,+4.66,107.0,102.3,+1.97
43,44,Providence 9,BE,24-11,+14.49,110.0,95.5,68.4,+.062,+8.93,109.5,100.6,-3.13
44,45,Clemson,ACC,17-14,+14.38,113.3,98.9,63.7,-.095,+6.74,108.7,102.0,-7.97
45,46,San Diego St. 2,MWC,28-10,+14.35,104.8,90.5,64.8,+.015,+3.56,106.7,103.1,+5.73
46,47,Yale 12,Ivy,23-7,+14.33,110.4,96.0,66.0,+.026,-0.85,105.5,106.4,-1.00
47,48,Florida St. 4,ACC,20-14,+14.26,113.1,98.9,71.6,-.020,+9.52,110.2,100.7,-1.82
48,49,USC 8,P12,21-13,+14.25,113.9,99.7,71.0,-.028,+7.61,108.7,101.1,-1.65
49,50,Michigan 11,B10,23-13,+14.15,114.6,100.5,65.8,+.013,+8.96,110.1,101.1,-2.15
50,51,Georgia Tech 4,ACC,21-15,+14.13,113.8,99.6,67.1,+.015,+10.67,111.1,100.4,-0.84
51,52,BYU 2,WCC,26-11,+13.89,113.1,99.2,73.7,-.050,+1.32,106.2,104.9,+1.46
52,53,George Washington 4,A10,28-10,+13.86,114.8,101.0,66.2,+.031,+3.43,106.0,102.6,-1.77
53,54,Texas Tech 8,B12,19-13,+13.78,113.2,99.4,66.0,+.028,+10.66,110.4,99.7,+0.62
54,55,Kansas St.,B12,17-16,+13.46,108.8,95.4,66.7,-.052,+10.42,110.7,100.3,-2.92
55,56,Arkansas Little Rock 12,SB,30-5,+13.24,109.2,96.0,63.4,+.056,-0.77,104.2,104.9,-0.20
56,57,Colorado 8,P12,22-12,+12.91,108.8,95.9,69.0,+.015,+7.51,109.5,102.0,-2.15
57,58,South Carolina 1,SEC,25-9,+12.87,109.0,96.2,70.1,+.060,+4.58,107.2,102.6,-3.49
58,59,Dayton 7,A10,25-8,+12.63,106.6,94.0,67.8,+.082,+3.89,107.3,103.4,+2.58
59,60,Hawaii 13,BW,28-6,+12.16,108.2,96.1,70.6,+.013,-2.32,102.5,104.9,-8.92
60,61,Houston 5,Amer,22-10,+11.81,116.7,104.9,66.3,-.006,+0.81,103.9,103.1,-11.35
61,62,Georgetown,BE,15-18,+11.71,111.4,99.7,67.9,-.102,+9.34,109.6,100.3,+2.43
62,63,Virginia Tech 3,ACC,20-15,+11.68,110.6,98.9,69.5,+.015,+9.21,110.5,101.2,-8.44
63,64,Oregon St. 7,P12,19-13,+11.65,110.7,99.1,67.1,+.043,+9.61,109.8,100.2,+0.46
64,65,Tulsa 11,Amer,20-12,+11.50,111.2,99.7,68.4,-.003,+5.54,107.0,101.4,+1.46
65,66,Washington 3,P12,19-15,+11.22,110.4,99.2,77.5,-.016,+7.78,108.8,101.1,-1.46
66,67,Northern Iowa 11,MVC,23-13,+11.13,109.6,98.5,62.9,+.013,+4.80,106.1,101.3,+7.57
67,68,Northwestern,B10,20-12,+11.04,111.1,100.1,63.7,-.002,+2.73,106.5,103.8,-11.07
68,69,UCLA,P12,15-17,+10.75,112.6,101.9,69.5,-.056,+9.61,110.5,100.9,+4.60
69,70,Princeton 6,Ivy,22-7,+10.63,112.3,101.7,68.6,+.036,-1.60,104.2,105.8,-1.32
70,71,Georgia 3,SEC,20-14,+10.59,107.9,97.3,67.3,+.065,+8.10,109.5,101.4,+3.26
71,72,Evansville,MVC,25-9,+10.56,108.3,97.8,68.6,-.011,-1.44,102.5,103.9,-4.77
72,73,Arkansas,SEC,16-16,+10.45,110.7,100.3,69.7,-.080,+6.40,108.6,102.2,-0.79
73,74,North Carolina St.,ACC,16-17,+10.44,114.1,103.7,67.7,-.037,+8.75,110.6,101.8,-1.96
74,75,Memphis,Amer,19-15,+10.10,107.5,97.4,73.4,-.098,+2.01,104.3,102.3,-6.79
75,76,Ohio St. 3,B10,21-14,+10.00,107.0,97.0,67.5,+.049,+6.23,107.9,101.7,-3.41
76,77,Mississippi,SEC,20-12,+9.88,111.9,102.0,68.5,+.022,+4.44,105.9,101.4,-3.59
77,78,Mississippi St.,SEC,14-17,+9.62,110.1,100.5,69.3,-.120,+5.66,108.0,102.4,-4.51
78,79,Oakland,Horz,23-12,+9.60,116.3,106.7,73.8,-.058,-1.06,103.8,104.8,+1.52
79,80,South Dakota St. 12,Sum,26-8,+9.57,111.4,101.8,68.3,+.004,-0.23,104.6,104.8,+1.91
80,81,LSU,SEC,19-14,+9.56,111.9,102.3,72.3,+.022,+6.85,108.3,101.4,-3.11
81,82,Rhode Island,A10,17-15,+9.37,108.4,99.0,64.4,-.115,+2.36,105.3,103.0,+0.33
82,83,UNC Wilmington 13,CAA,25-8,+9.21,110.7,101.5,70.3,+.033,+0.85,105.7,104.9,-3.90
83,84,UC Irvine,BW,28-10,+9.10,106.0,96.9,67.5,+.093,+1.62,105.5,103.9,+3.88
84,85,Nebraska,B10,16-18,+8.82,110.4,101.6,67.1,-.097,+5.74,107.4,101.6,-6.80
85,86,Temple 10,Amer,21-12,+8.82,107.0,98.1,65.9,+.095,+6.33,107.8,101.5,+3.70
86,87,William & Mary,CAA,20-11,+8.79,113.3,104.5,68.3,-.015,+1.93,105.9,103.9,+1.24
87,88,Akron 6,MAC,26-9,+8.63,110.1,101.5,67.5,+.025,-1.32,104.6,105.9,-3.29
88,89,St. Bonaventure 1,A10,22-9,+8.63,113.7,105.1,68.0,-.001,+1.16,105.6,104.4,-4.24
89,90,Boise St.,MWC,20-12,+8.61,109.5,100.9,69.2,-.050,+2.63,105.8,103.2,+3.81
90,91,James Madison,CAA,21-11,+8.50,108.1,99.6,66.8,-.043,-0.06,105.5,105.6,-3.33
91,92,Hofstra 5,CAA,24-10,+8.43,111.6,103.2,69.5,+.024,+1.68,105.9,104.3,-0.26
92,93,Arizona St.,P12,15-17,+8.38,109.6,101.2,67.9,-.015,+9.11,109.9,100.8,+4.11
93,94,Stony Brook 13,AE,26-7,+8.13,107.3,99.1,67.2,+.049,-5.60,103.3,108.9,+4.38
94,95,Monmouth 1,MAAC,28-8,+8.10,107.3,99.2,73.0,+.021,-2.03,103.7,105.7,+6.06
95,96,Alabama 5,SEC,18-15,+8.07,105.5,97.4,64.8,+.093,+9.70,110.5,100.8,+4.92
96,97,Marquette,BE,20-13,+7.91,108.0,100.1,70.1,+.055,+5.64,107.3,101.6,-9.07
97,98,Oklahoma St.,B12,12-20,+7.75,106.4,98.6,63.9,-.103,+9.11,109.4,100.3,-4.34
98,99,Richmond,A10,16-16,+7.70,113.6,105.9,68.0,-.075,+4.31,106.8,102.4,+2.39
99,100,Old Dominion,CUSA,25-13,+7.52,107.0,99.5,61.1,-.032,-3.03,104.5,107.6,-0.86
100,101,Stanford,P12,15-15,+7.46,108.0,100.5,65.8,+.040,+10.41,110.8,100.4,+2.43
101,102,UT Arlington,SB,24-11,+7.45,106.9,99.5,72.2,-.036,-2.91,102.0,104.9,-2.05
102,103,Tennessee,SEC,15-19,+7.31,111.0,103.7,68.8,-.051,+7.81,108.7,100.9,+1.99
103,104,Iona 13,MAAC,22-11,+7.13,110.5,103.4,71.9,-.005,-1.78,103.7,105.5,+5.71
104,105,UC Santa Barbara,BW,19-14,+6.83,106.3,99.5,66.9,-.006,+3.12,105.7,102.6,+8.50
105,106,Davidson 5,A10,20-13,+6.73,114.3,107.6,70.2,+.078,+4.81,107.7,102.9,+2.02
106,107,Long Beach St. 6,BW,20-15,+6.64,108.5,101.9,70.2,+.063,+6.18,107.0,100.9,+14.67
107,108,Fresno St. 14,MWC,25-10,+6.63,107.4,100.8,69.0,+.085,+1.65,105.3,103.7,-2.89
108,109,Chattanooga 12,SC,29-6,+6.50,107.5,101.0,66.3,+.132,-3.18,104.4,107.6,-0.04
109,110,Cal St. Bakersfield 15,WAC,24-9,+6.26,104.0,97.8,67.6,-.003,-6.50,100.6,107.1,-2.99
110,111,New Mexico St. 7,WAC,23-11,+6.13,103.3,97.2,65.3,-.014,-4.68,102.1,106.8,-1.40
111,112,Louisiana Lafayette,SB,19-15,+5.96,111.0,105.1,70.3,-.089,-1.03,103.2,104.2,+5.12
112,113,Columbia,Ivy,25-10,+5.67,112.4,106.7,65.1,-.001,-4.07,102.3,106.4,-4.95
113,114,Milwaukee,Horz,20-13,+5.20,112.5,107.3,65.9,-.077,-2.01,104.1,106.1,-0.91
114,115,New Mexico,MWC,17-15,+5.14,108.3,103.2,70.9,-.035,+1.77,104.7,102.9,+0.28
115,116,UAB 7,CUSA,26-7,+5.12,109.3,104.2,68.2,+.083,-4.00,103.2,107.2,-4.51
116,117,UNLV,MWC,18-15,+5.09,103.4,98.3,73.0,-.044,+2.51,106.2,103.7,+3.62
117,118,Wake Forest,ACC,11-20,+4.78,107.3,102.5,71.4,+.026,+11.59,112.6,101.0,+4.24
118,119,Middle Tennessee 15,CUSA,25-10,+4.76,104.6,99.9,67.6,+.088,-0.58,105.5,106.1,+2.11
119,120,Illinois St.,MVC,18-14,+4.63,104.0,99.4,67.2,+.010,+1.65,103.8,102.1,+3.39
120,121,Albany,AE,24-9,+4.25,106.9,102.7,66.2,-.030,-8.12,100.8,108.9,-4.63
121,122,College of Charleston,CAA,17-14,+4.16,98.6,94.4,63.8,-.058,+0.33,106.2,105.9,-2.63
122,123,Toledo,MAC,17-15,+4.02,108.6,104.5,68.9,-.121,-2.13,103.8,105.9,-5.35
123,124,Nevada,MWC,24-14,+3.94,102.4,98.5,71.3,+.065,+1.25,105.9,104.6,-0.73
124,125,Illinois,B10,15-19,+3.91,106.9,103.0,68.1,+.020,+6.85,108.6,101.7,-0.33
125,126,Morehead St.,OVC,23-14,+3.78,106.6,102.8,65.7,-.006,-1.06,105.4,106.4,+3.12
126,127,Green Bay 14,Horz,23-13,+3.74,108.3,104.6,76.2,+.057,+0.11,104.4,104.3,+1.92
127,128,Siena,MAAC,21-13,+3.67,108.1,104.5,70.1,-.028,-3.85,102.9,106.7,+0.73
128,129,Belmont 6,OVC,20-12,+3.51,114.0,110.5,71.6,-.009,-1.57,103.9,105.5,+3.98
129,130,Grand Canyon,WAC,27-7,+3.49,105.0,101.5,68.8,+.100,-8.19,100.0,108.2,-6.32
130,131,UNC Asheville 15,BSth,22-12,+3.44,103.6,100.1,70.1,-.008,-4.12,103.4,107.5,+2.64
131,132,Northeastern,CAA,18-15,+3.38,107.0,103.7,65.2,+.016,+2.31,106.4,104.1,+2.17
132,133,Louisiana Monroe,SB,20-14,+3.31,106.5,103.1,65.8,+.028,-0.14,104.4,104.5,+2.83
133,134,Utah St.,MWC,16-15,+3.25,111.2,108.0,67.0,-.032,+1.89,104.8,102.9,-1.36
134,135,IPFW 7,Sum,24-10,+3.17,111.7,108.6,69.5,+.139,-0.33,105.0,105.3,-0.29
135,136,TCU,B12,12-21,+3.02,101.6,98.5,69.6,-.031,+10.16,110.0,99.8,-7.07
136,137,Pepperdine,WCC,18-14,+3.02,106.1,103.0,67.5,+.030,+1.33,107.1,105.8,+1.72
137,138,Buffalo 14,MAC,20-15,+2.95,105.9,102.9,72.1,+.044,+0.97,106.5,105.6,+2.00
138,139,Southern Illinois,MVC,22-10,+2.80,107.2,104.4,69.3,+.082,-2.93,101.5,104.4,-9.14
139,140,Penn St.,B10,16-16,+2.58,103.4,100.8,66.1,+.112,+6.56,108.9,102.3,-2.97
140,141,Ohio,MAC,23-12,+2.56,110.6,108.1,70.0,+.052,-1.95,103.4,105.3,-4.02
141,142,Weber St. 15,BSky,26-9,+2.45,103.4,100.9,66.8,+.019,-5.67,103.3,109.0,+1.16
142,143,Montana,BSky,21-12,+2.28,106.9,104.6,65.4,+.005,-4.78,102.7,107.5,+9.77
143,144,Colorado St.,MWC,18-16,+2.17,112.3,110.2,68.1,-.031,+0.65,104.8,104.1,-2.91
144,145,North Dakota St.,Sum,20-13,+2.07,101.9,99.8,64.5,+.003,-1.76,105.2,106.9,-4.17
145,146,Wright St.,Horz,22-13,+2.01,101.4,99.4,65.1,+.057,-1.68,104.5,106.1,-1.15
146,147,Marshall,CUSA,17-16,+1.84,111.0,109.1,77.3,-.018,-0.49,105.4,105.9,+4.28
147,148,Nebraska Omaha,Sum,18-14,+1.83,109.7,107.9,76.2,-.052,-0.98,105.1,106.1,-1.05
148,149,High Point 8,BSth,21-11,+1.54,110.8,109.2,66.1,-.012,-4.65,102.5,107.2,+3.08
149,150,Eastern Michigan,MAC,18-15,+1.27,106.7,105.4,70.3,+.013,+1.54,106.9,105.4,+5.22
150,151,Vermont,AE,23-14,+1.19,107.8,106.6,67.6,+.028,-4.68,101.7,106.4,+3.58
151,152,Towson,CAA,20-13,+0.98,105.4,104.4,65.7,+.043,-1.44,104.3,105.7,-9.65
152,153,East Tennessee St.,SC,24-12,+0.88,107.7,106.8,69.7,+.124,-1.48,105.3,106.8,+3.30
153,154,Louisiana Tech,CUSA,23-10,+0.87,104.6,103.7,71.7,+.047,-5.20,102.4,107.6,-2.88
154,155,Ball St.,MAC,21-14,+0.84,103.5,102.6,65.3,-.017,-3.75,102.9,106.7,-9.95
155,156,Duquesne,A10,17-17,+0.72,107.6,106.9,72.9,-.010,+0.59,105.7,105.1,-7.59
156,157,Winthrop,BSth,23-9,+0.69,108.4,107.7,72.8,+.034,-6.36,101.8,108.2,-2.57
157,158,Central Michigan,MAC,17-16,+0.51,110.5,110.0,66.7,-.062,-1.25,104.6,105.8,-2.18
158,159,Missouri,SEC,10-21,+0.20,104.7,104.5,68.0,-.088,+6.90,108.0,101.1,-2.01
159,160,Elon,CAA,16-16,+0.20,106.6,106.4,71.1,+.018,+1.40,105.5,104.1,+0.17
160,161,Fordham,A10,17-14,-0.06,102.3,102.4,66.4,-.000,-2.26,104.1,106.3,-15.70
161,162,Florida Gulf Coast 16,ASun,21-14,-0.08,103.6,103.7,67.0,-.038,-5.83,104.1,110.0,-1.87
162,163,Murray St.,OVC,17-14,-0.10,106.3,106.4,64.3,-.041,-3.21,103.5,106.7,+3.78
163,164,Tennessee St.,OVC,20-11,-0.11,101.5,101.6,68.1,-.003,-5.51,103.6,109.1,-5.43
164,165,Northern Illinois,MAC,21-13,-0.18,101.6,101.7,67.9,+.038,-1.53,104.4,105.9,-7.05
165,166,Wyoming,MWC,14-18,-0.19,108.3,108.5,64.6,-.033,+1.93,105.4,103.5,+0.44
166,167,Massachusetts,A10,14-18,-0.29,102.8,103.1,70.8,+.008,+3.00,106.4,103.4,-2.99
167,168,Indiana St.,MVC,15-17,-0.37,99.4,99.8,70.2,+.013,+1.87,104.4,102.5,+1.44
168,169,Western Kentucky,CUSA,18-16,-0.66,108.6,109.2,67.0,+.010,-1.73,105.3,107.0,+0.13
169,170,Texas A&M Corpus Chris,Slnd,25-8,-0.66,102.6,103.3,68.5,+.169,-5.53,102.7,108.2,+1.52
170,171,Harvard,Ivy,14-16,-0.69,100.3,101.0,65.9,-.047,-0.05,104.7,104.8,+1.45
171,172,Bucknell 8,Pat,17-14,-0.89,105.6,106.5,71.2,-.067,-5.91,101.5,107.4,+0.53
172,173,Detroit,Horz,16-15,-0.90,110.6,111.5,73.7,+.024,-0.76,104.4,105.1,+3.21
173,174,Oral Roberts,Sum,14-17,-0.99,107.6,108.6,68.8,+.025,+2.57,106.8,104.2,+6.81
174,175,Furman,SC,19-16,-1.01,105.0,106.0,65.0,-.024,-3.64,103.2,106.8,-1.48
175,176,Coastal Carolina,BSth,21-12,-1.09,101.7,102.8,66.7,+.016,-4.79,102.2,107.0,+2.69
176,177,North Florida 7,ASun,22-12,-1.19,113.9,115.0,70.4,+.058,-5.15,102.3,107.5,+0.83
177,178,Texas Southern 8,SWAC,18-15,-1.26,107.3,108.5,67.8,-.016,-6.15,100.5,106.6,+11.03
178,179,Kent St.,MAC,19-13,-1.37,106.4,107.8,67.2,+.082,-1.91,104.4,106.3,-4.07
179,180,Georgia St.,SB,16-14,-1.39,99.9,101.2,64.9,+.013,-1.29,103.3,104.6,+1.91
180,181,Western Michigan,MAC,13-19,-1.65,103.7,105.4,68.1,-.054,+0.46,105.4,104.9,+1.46
181,182,Mercer,SC,19-15,-1.67,105.8,107.5,63.4,-.025,-4.03,103.5,107.5,-2.24
182,183,DePaul,BE,9-22,-1.69,104.5,106.2,66.9,+.004,+9.38,109.4,100.0,+1.02
183,184,Loyola Chicago,MVC,15-17,-1.73,100.0,101.8,65.0,+.013,-0.32,102.5,102.8,-4.10
184,185,UCF,Amer,12-18,-1.89,102.1,104.0,67.9,-.019,+1.92,105.1,103.2,-5.52
185,186,Washington St.,P12,9-22,-2.19,103.7,105.9,68.8,-.051,+8.11,109.2,101.1,-3.61
186,187,Wofford,SC,15-17,-2.22,106.3,108.5,65.2,-.017,-1.17,104.9,106.1,+7.24
187,188,Wagner 8,NEC,23-11,-2.32,100.7,103.1,65.9,+.027,-11.24,98.3,109.6,-5.07
188,189,Auburn,SEC,11-20,-2.56,101.7,104.2,71.8,+.049,+7.92,108.7,100.8,+2.09
189,190,East Carolina,Amer,12-20,-2.70,103.2,105.9,67.2,-.024,+2.89,105.1,102.2,-4.25
190,191,Lehigh,Pat,17-15,-2.71,104.9,107.6,67.8,-.004,-5.98,101.3,107.2,+6.57
191,192,Minnesota,B10,8-23,-2.77,101.5,104.3,68.4,-.061,+6.13,108.7,102.6,-1.91
192,193,Charlotte,CUSA,14-19,-2.84,105.8,108.7,70.3,-.040,-2.73,105.2,107.9,+0.29
193,194,Western Carolina,SC,16-18,-2.92,101.5,104.4,69.1,+.021,+0.40,106.2,105.8,+9.55
194,195,Denver,Sum,16-15,-2.92,102.9,105.9,60.8,+.029,-3.33,104.3,107.6,-8.30
195,196,Tennessee Tech,OVC,19-12,-3.14,108.5,111.6,69.2,+.077,-3.52,103.0,106.5,-2.38
196,197,Eastern Washington,BSky,18-16,-3.26,111.8,115.1,68.7,-.045,-6.31,101.6,107.9,+1.43
197,198,George Mason,A10,11-21,-3.32,101.5,104.8,67.8,-.005,+3.41,106.7,103.3,+0.39
198,199,North Dakota,BSky,17-16,-3.35,99.6,103.0,71.6,-.053,-5.60,102.3,107.9,+1.28
199,200,Tulane,Amer,12-22,-3.39,97.9,101.3,67.7,-.010,+3.26,106.6,103.3,-6.21
200,201,Eastern Kentucky,OVC,15-16,-3.58,107.4,111.0,72.1,-.029,-4.72,103.4,108.1,-4.67
201,202,NJIT,ASun,20-15,-3.61,102.3,105.9,69.0,+.048,-5.59,103.6,109.2,-1.42
202,203,Cal Poly,BW,10-20,-3.65,107.6,111.3,66.2,-.062,+2.41,105.3,102.9,+5.29
203,204,Navy,Pat,19-14,-3.68,99.4,103.1,64.9,-.006,-7.48,101.7,109.2,-4.04
204,205,San Francisco,WCC,15-15,-3.75,107.4,111.1,70.5,+.036,-2.38,104.0,106.4,-10.08
205,206,Portland,WCC,12-20,-4.01,107.1,111.1,71.8,-.072,-0.81,104.7,105.5,-5.82
206,207,IUPUI,Sum,13-19,-4.05,99.9,103.9,68.4,+.042,+2.24,106.3,104.1,+6.07
207,208,Fairfield,MAAC,19-14,-4.06,103.8,107.9,71.4,+.101,-4.06,102.3,106.4,-1.65
208,209,Tennessee Martin,OVC,20-15,-4.26,104.9,109.2,66.6,+.074,-4.38,103.1,107.4,-2.59
209,210,Georgia Southern,SB,14-17,-4.31,105.0,109.3,68.7,-.017,-2.60,103.0,105.6,-3.66
210,211,St. John's,BE,8-24,-4.40,97.8,102.2,72.1,-.023,+8.46,109.0,100.5,-4.04
211,212,Texas St.,SB,15-16,-4.43,99.5,103.9,63.6,-.014,-3.29,102.4,105.7,-9.83
212,213,Sam Houston St.,Slnd,18-16,-4.61,102.6,107.2,67.0,-.008,-6.84,101.5,108.3,+4.29
213,214,Idaho,BSky,21-13,-4.87,98.6,103.5,65.8,+.076,-6.39,102.1,108.4,-0.97
214,215,UTEP,CUSA,19-14,-4.93,102.6,107.6,71.6,+.035,-6.52,102.0,108.5,-7.26
215,216,South Dakota,Sum,14-18,-4.96,106.0,111.0,70.5,+.057,+0.52,105.5,105.0,+1.56
216,217,Austin Peay 16,OVC,18-18,-5.10,104.5,109.6,69.5,+.061,-2.92,105.1,108.0,-0.19
217,218,Loyola Marymount,WCC,14-17,-5.21,103.7,108.9,67.5,+.076,+0.20,105.4,105.2,-3.07
218,219,Saint Peter's,MAAC,14-16,-5.24,96.7,102.0,64.5,-.005,-5.01,102.6,107.6,-5.15
219,220,UNC Greensboro,SC,15-19,-5.27,102.2,107.5,67.7,-.017,-2.45,105.1,107.5,+2.41
220,221,Samford,SC,14-19,-5.28,103.0,108.2,67.9,-.056,-4.16,102.9,107.0,-3.14
221,222,Radford,BSth,16-15,-5.29,104.2,109.5,65.8,+.053,-3.36,103.0,106.3,+4.47
222,223,Rider,MAAC,13-20,-5.33,99.3,104.7,64.3,-.060,-3.86,102.1,106.0,-1.89
223,224,Missouri St.,MVC,13-19,-5.38,100.4,105.8,68.9,+.060,+1.99,104.3,102.3,+2.12
224,225,Boston College,ACC,7-25,-5.56,95.3,100.8,66.7,-.058,+8.89,110.3,101.4,-7.93
225,226,Saint Louis,A10,11-21,-5.56,96.9,102.4,69.0,+.018,+2.28,106.1,103.8,-4.44
226,227,Pacific,WCC,8-20,-5.63,100.6,106.3,66.5,-.006,+1.94,106.8,104.9,+2.42
227,228,FIU,CUSA,13-19,-5.67,103.2,108.8,65.3,-.127,-5.60,102.5,108.2,-6.46
228,229,Southern 16,SWAC,22-13,-5.75,100.5,106.3,68.9,+.040,-8.52,99.1,107.6,+3.49
229,230,Bowling Green,MAC,16-18,-5.78,100.9,106.7,68.3,+.037,-1.50,104.7,106.2,-6.54
230,231,Boston University,Pat,19-15,-5.88,102.8,108.7,69.7,+.051,-6.41,100.9,107.3,-2.74
231,232,Western Illinois,Sum,10-17,-5.91,101.2,107.1,67.8,-.069,+0.07,105.3,105.2,+0.80
232,233,UC Riverside,BW,14-19,-5.94,100.1,106.1,67.0,-.026,-2.82,103.1,105.9,-7.27
233,234,Dartmouth,Ivy,10-18,-5.99,99.5,105.5,67.5,-.099,-3.52,103.6,107.1,-7.09
234,235,New Hampshire,AE,20-13,-6.01,99.9,105.9,67.4,+.110,-7.00,101.0,108.0,-4.29
235,236,Gardner Webb,BSth,17-16,-6.02,100.7,106.8,69.0,+.045,-3.93,103.6,107.6,+7.66
236,237,Canisius,MAAC,14-19,-6.29,108.1,114.4,67.5,-.013,-3.70,102.1,105.8,-1.54
237,238,South Florida,Amer,8-25,-6.49,98.3,104.8,66.7,-.016,+4.24,106.6,102.3,-1.41
238,239,Cal St. Northridge,BW,10-20,-6.52,100.9,107.4,70.4,-.013,+0.24,104.1,103.9,-0.31
239,240,Jackson St.,SWAC,20-16,-6.53,95.7,102.3,67.3,-.004,-8.92,99.0,108.0,+2.15
