,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
237,238,McNeese St.,Slnd,11-16,-6.92,99.5,106.4,71.1,-.076,-4.08,100.9,105.0,+8.24
238,239,Jacksonville St.,OVC,14-14,-6.96,104.8,111.7,67.3,-.026,-7.68,99.9,107.6,-13.61
239,240,Lehigh 16,Pat,20-11,-7.01,97.7,104.7,63.4,+.055,-11.50,95.4,106.9,-9.88
240,241,Coppin St.,MEAC,18-14,-7.05,95.0,102.0,61.7,+.041,-10.00,97.8,107.8,+5.49
241,242,Coastal Carolina,BSth,14-15,-7.11,98.4,105.5,66.6,-.060,-8.13,98.0,106.2,+0.53
242,243,San Jose St.,WAC,6-23,-7.14,99.2,106.3,60.9,-.062,+3.89,105.1,101.2,-6.68
243,244,St. Francis NY,NEC,15-13,-7.22,98.0,105.2,68.6,-.015,-10.16,98.0,108.2,-8.40
244,245,Florida Atlantic,ASun,9-19,-7.28,99.9,107.2,71.1,-.187,-5.93,101.1,107.0,-3.27
245,246,Montana,BSky,10-18,-7.28,99.0,106.3,67.3,-.013,-0.97,102.9,103.9,+5.61
246,247,Mercer,ASun,12-18,-7.29,103.0,110.3,67.2,+.009,-1.91,103.0,104.9,+11.29
247,248,UTSA 16,Slnd,19-14,-7.69,98.0,105.7,68.7,+.103,-7.71,99.1,106.8,-5.14
248,249,Youngstown St.,Horz,8-20,-8.13,97.6,105.8,67.3,+.004,+1.77,105.0,103.3,+2.03
249,250,Texas Pan American,ind,14-14,-8.19,95.3,103.5,68.0,+.061,-2.31,103.1,105.4,-0.69
250,251,Delaware St.,MEAC,13-15,-8.46,99.9,108.4,58.7,-.013,-8.31,97.5,105.8,+12.46
251,252,Elon,SC,12-18,-8.69,99.0,107.7,65.4,+.012,-2.08,102.0,104.1,+2.94
252,253,Tennessee Martin,OVC,10-18,-8.87,99.6,108.5,68.9,-.045,-1.94,103.5,105.4,+4.72
253,254,St. Bonaventure,A10,7-21,-8.95,100.8,109.7,69.1,+.037,+5.56,106.5,101.0,+2.66
254,255,High Point,BSth,19-11,-9.19,97.9,107.1,69.3,+.107,-9.52,96.3,105.9,-1.14
255,256,Florida A&M 16,MEAC,15-17,-9.35,98.9,108.3,70.9,+.005,-9.84,96.9,106.7,+1.67
256,257,Samford,OVC,12-16,-9.45,98.9,108.3,58.8,+.030,-0.58,104.8,105.4,+11.40
257,258,Texas St.,Slnd,13-15,-9.46,101.7,111.2,63.0,-.040,-6.72,99.1,105.8,+3.38
258,259,Northwestern St.,Slnd,11-17,-9.61,95.7,105.3,72.5,-.057,-4.61,101.2,105.8,+6.66
259,260,Binghamton,AE,14-16,-9.69,91.4,101.1,63.9,+.037,-7.82,98.1,106.0,-4.27
260,261,Southern Utah,MCon,10-18,-9.85,100.7,110.5,62.5,-.004,-0.34,104.5,104.9,+4.79
261,262,Fordham,A10,6-22,-9.91,96.5,106.4,66.4,+.014,+5.59,106.3,100.8,+3.60
262,263,Idaho St.,BSky,13-18,-10.15,101.5,111.6,69.4,+.093,-1.87,101.9,103.8,+1.96
263,264,James Madison,CAA,7-21,-10.19,99.8,110.0,64.3,-.005,-0.46,101.5,102.0,-4.28
264,265,Tennessee St.,OVC,7-21,-10.29,103.6,113.9,66.3,-.051,-0.74,104.6,105.3,+7.82
265,266,Alabama St. 16,SWAC,16-15,-10.72,93.8,104.5,61.4,+.023,-12.06,94.6,106.7,+0.53
266,267,Columbia,Ivy,10-17,-10.76,95.2,105.9,67.5,-.032,-5.62,99.9,105.5,-4.03
267,268,Hampton,MEAC,13-17,-10.91,98.2,109.2,68.3,-.022,-9.42,97.0,106.4,+2.38
268,269,St. Francis PA,NEC,13-15,-11.10,100.3,111.4,63.6,+.048,-8.95,98.4,107.4,-2.64
269,270,Robert Morris,NEC,14-15,-11.50,101.4,112.9,62.8,+.061,-8.05,99.5,107.6,+1.05
270,271,Sam Houston St.,Slnd,13-15,-11.53,97.4,108.9,70.6,-.004,-6.99,98.6,105.6,-0.13
271,272,Mount St. Mary's,NEC,10-19,-11.60,96.7,108.3,64.6,-.035,-7.98,99.0,106.9,-2.48
272,273,Central Michigan,MAC,6-24,-11.69,97.6,109.3,70.6,-.005,+1.68,104.8,103.1,+2.26
273,274,Stetson,ASun,12-15,-11.74,95.6,107.4,65.1,+.099,-3.77,102.5,106.3,+10.04
274,275,Louisiana Monroe,Slnd,12-19,-11.86,93.2,105.0,68.5,+.030,-3.57,101.5,105.1,+4.64
275,276,Wagner,NEC,13-16,-11.92,95.7,107.6,65.9,+.074,-7.98,99.4,107.4,+0.84
276,277,Gardner Webb,ASun,9-20,-12.03,97.2,109.3,65.8,-.031,-2.87,102.1,105.0,+7.97
277,278,Towson,CAA,8-21,-12.15,94.7,106.9,64.3,+.024,-1.52,101.7,103.2,-9.13
278,279,Eastern Illinois,OVC,6-21,-12.32,95.6,107.9,68.2,-.070,-2.05,104.2,106.2,+3.22
279,280,Colgate,Pat,15-14,-12.40,99.1,111.5,64.2,+.095,-8.26,97.3,105.5,-5.09
280,281,San Diego,WCC,4-26,-12.41,100.0,112.4,69.9,-.047,+3.31,105.7,102.4,+2.86
281,282,Sacred Heart,NEC,12-15,-12.44,97.9,110.4,71.9,+.055,-9.79,97.8,107.6,-5.57
282,283,Cleveland St.,Horz,4-25,-12.53,93.5,106.0,69.3,-.110,+1.62,104.0,102.4,+0.23
283,284,Lamar,Slnd,11-18,-12.63,97.2,109.8,73.5,-.041,-6.69,99.0,105.7,-0.76
284,285,UMBC,AE,7-21,-12.88,94.1,107.0,63.0,-.130,-7.34,98.0,105.3,-1.98
285,286,IPFW,ind,3-25,-12.89,97.8,110.7,64.4,-.038,+3.21,105.7,102.5,+4.98
286,287,Wofford,SC,9-20,-12.98,98.7,111.7,70.7,+.028,+0.24,102.7,102.5,+9.27
287,288,Radford,BSth,12-16,-13.01,96.0,109.0,65.9,-.010,-8.95,97.2,106.1,-5.62
288,289,Jacksonville,ASun,13-15,-13.11,97.2,110.3,67.6,+.103,-6.58,100.0,106.6,-9.71
289,290,Southern,SWAC,12-16,-13.49,96.6,110.0,68.0,-.078,-13.33,93.7,107.0,-3.38
290,291,Jackson St.,SWAC,12-17,-13.87,88.4,102.2,68.2,-.008,-11.06,95.6,106.6,+3.82
291,292,Marist,MAAC,6-22,-13.91,93.1,107.0,64.0,-.047,-3.62,101.7,105.3,-4.74
292,293,New Hampshire,AE,10-20,-14.06,93.5,107.6,64.1,-.033,-8.53,96.6,105.1,-5.94
293,294,Long Beach St.,BW,6-21,-14.09,96.2,110.3,65.3,-.008,-0.71,103.5,104.2,-1.35
294,295,Hartford,AE,12-17,-14.16,95.6,109.7,64.0,+.041,-7.12,98.2,105.3,-3.53
295,296,Stony Brook,AE,10-20,-14.69,95.4,110.1,64.0,+.016,-8.12,97.0,105.1,-7.24
296,297,Morgan St.,MEAC,11-16,-14.78,96.4,111.2,68.2,+.008,-11.24,95.2,106.4,+2.65
297,298,Texas Southern,SWAC,14-15,-15.39,87.9,103.3,69.2,+.004,-13.94,94.3,108.2,-5.29
298,299,Grambling St.,SWAC,11-18,-15.43,93.4,108.9,69.1,-.041,-10.06,95.5,105.6,+8.52
299,300,Quinnipiac,NEC,9-20,-15.58,98.2,113.8,69.8,-.067,-9.49,98.3,107.8,-4.97
300,301,Norfolk St.,MEAC,12-17,-16.07,92.3,108.4,63.2,+.022,-13.62,94.1,107.7,-6.34
301,302,Alabama A&M,SWAC,13-17,-16.33,95.3,111.6,69.6,+.038,-13.43,94.2,107.6,-1.10
302,303,LIU Brooklyn,NEC,8-19,-16.60,92.8,109.4,71.0,+.006,-9.11,98.4,107.5,-5.40
303,304,Western Illinois,MCon,3-25,-17.12,95.8,112.9,67.3,-.057,-0.87,104.0,104.8,+1.46
304,305,UNC Asheville,BSth,9-20,-17.15,93.4,110.6,65.1,+.027,-3.58,100.4,104.0,+9.62
305,306,Lipscomb,ASun,7-21,-17.50,96.8,114.3,66.2,-.032,-4.27,102.1,106.4,+2.45
306,307,Harvard,Ivy,4-23,-18.14,90.0,108.1,70.8,-.046,-4.46,100.1,104.6,-3.15
307,308,Charleston Southern,BSth,6-22,-18.21,90.6,108.8,61.3,-.110,-6.96,98.8,105.8,-0.51
308,309,Howard,MEAC,6-22,-19.39,87.4,106.8,65.9,-.083,-12.28,96.0,108.2,-5.14
309,310,Albany,AE,5-23,-19.86,87.6,107.4,62.5,-.055,-9.16,97.0,106.2,-9.44
310,311,FIU,SB,5-22,-20.85,84.0,104.8,62.1,-.015,-1.14,103.4,104.5,-2.69
311,312,Alcorn St.,SWAC,11-18,-20.96,91.9,112.9,67.5,+.074,-11.69,94.9,106.6,-2.24
312,313,Bethune Cookman,MEAC,8-21,-21.96,90.2,112.1,63.4,+.004,-11.99,94.6,106.6,-3.79
313,314,Campbell,ASun,3-24,-22.61,91.7,114.3,73.1,-.009,-4.03,102.1,106.1,+0.47
314,315,Loyola MD,MAAC,1-27,-23.48,89.5,113.0,66.0,-.039,-4.17,100.9,105.1,-8.11
315,316,Savannah St.,ind,4-24,-23.73,85.3,109.0,70.9,+.015,-2.04,102.9,104.9,-1.56
316,317,Nicholls St.,Slnd,6-21,-24.00,90.2,114.2,66.0,-.030,-6.46,99.5,105.9,-0.01
317,318,The Citadel,SC,6-22,-24.04,86.7,110.8,63.2,+.002,-2.36,101.3,103.6,-1.75
318,319,Dartmouth,Ivy,3-25,-24.48,87.8,112.3,62.0,-.040,-7.17,99.2,106.4,-9.20
319,320,VMI,BSth,6-22,-24.63,83.3,108.0,64.1,+.014,-6.23,99.1,105.3,+0.84
320,321,Prairie View A&M,SWAC,7-20,-24.63,89.2,113.8,66.4,+.063,-9.40,96.3,105.7,+5.59
321,322,Maryland Eastern Shore,MEAC,8-21,-24.91,91.0,115.9,61.4,+.057,-11.84,95.1,107.0,-3.61
322,323,North Carolina A&T,MEAC,3-25,-26.66,76.8,103.4,73.1,-.069,-8.91,98.1,107.0,+6.93
323,324,Navy,Pat,5-23,-27.26,81.9,109.2,66.1,-.027,-6.00,99.2,105.2,-1.15
324,325,Army,Pat,6-21,-30.49,77.9,108.4,61.8,+.001,-10.65,96.6,107.3,-13.57
325,326,Arkansas Pine Bluff,SWAC,1-26,-36.33,76.2,112.5,67.3,-.013,-8.50,96.9,105.4,+7.27
